center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_34_31_965.jpg, IMG/left_2016_12_01_13_34_31_965.jpg, IMG/right_2016_12_01_13_34_31_965.jpg,0.0,0.9855325999999999,0.0,30.1866
IMG/center_2016_12_01_13_34_32_066.jpg, IMG/left_2016_12_01_13_34_32_066.jpg, IMG/right_2016_12_01_13_34_32_066.jpg,0.1765823,0.9855325999999999,0.0,30.17848
IMG/center_2016_12_01_13_34_32_166.jpg, IMG/left_2016_12_01_13_34_32_166.jpg, IMG/right_2016_12_01_13_34_32_166.jpg,0.1765823,0.9855325999999999,0.0,30.18297
IMG/center_2016_12_01_13_34_32_267.jpg, IMG/left_2016_12_01_13_34_32_267.jpg, IMG/right_2016_12_01_13_34_32_267.jpg,0.1765823,0.9855325999999999,0.0,30.18464
IMG/center_2016_12_01_13_34_32_370.jpg, IMG/left_2016_12_01_13_34_32_370.jpg, IMG/right_2016_12_01_13_34_32_370.jpg,0.1765823,0.9855325999999999,0.0,30.185440000000003
IMG/center_2016_12_01_13_34_32_472.jpg, IMG/left_2016_12_01_13_34_32_472.jpg, IMG/right_2016_12_01_13_34_32_472.jpg,0.1765823,0.9855325999999999,0.0,30.185029999999998
IMG/center_2016_12_01_13_34_32_573.jpg, IMG/left_2016_12_01_13_34_32_573.jpg, IMG/right_2016_12_01_13_34_32_573.jpg,0.1765823,0.9855325999999999,0.0,30.18559
IMG/center_2016_12_01_13_34_32_675.jpg, IMG/left_2016_12_01_13_34_32_675.jpg, IMG/right_2016_12_01_13_34_32_675.jpg,0.0,0.9855325999999999,0.0,30.18478
IMG/center_2016_12_01_13_34_32_778.jpg, IMG/left_2016_12_01_13_34_32_778.jpg, IMG/right_2016_12_01_13_34_32_778.jpg,0.0,0.9855325999999999,0.0,30.186490000000003
IMG/center_2016_12_01_13_34_32_879.jpg, IMG/left_2016_12_01_13_34_32_879.jpg, IMG/right_2016_12_01_13_34_32_879.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_34_32_980.jpg, IMG/left_2016_12_01_13_34_32_980.jpg, IMG/right_2016_12_01_13_34_32_980.jpg,0.0,0.9855325999999999,0.0,30.18628
IMG/center_2016_12_01_13_34_33_081.jpg, IMG/left_2016_12_01_13_34_33_081.jpg, IMG/right_2016_12_01_13_34_33_081.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_33_184.jpg, IMG/left_2016_12_01_13_34_33_184.jpg, IMG/right_2016_12_01_13_34_33_184.jpg,0.0,0.9855325999999999,0.0,30.18627
IMG/center_2016_12_01_13_34_33_286.jpg, IMG/left_2016_12_01_13_34_33_286.jpg, IMG/right_2016_12_01_13_34_33_286.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_33_388.jpg, IMG/left_2016_12_01_13_34_33_388.jpg, IMG/right_2016_12_01_13_34_33_388.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_33_490.jpg, IMG/left_2016_12_01_13_34_33_490.jpg, IMG/right_2016_12_01_13_34_33_490.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_33_591.jpg, IMG/left_2016_12_01_13_34_33_591.jpg, IMG/right_2016_12_01_13_34_33_591.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_33_692.jpg, IMG/left_2016_12_01_13_34_33_692.jpg, IMG/right_2016_12_01_13_34_33_692.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_34_33_795.jpg, IMG/left_2016_12_01_13_34_33_795.jpg, IMG/right_2016_12_01_13_34_33_795.jpg,0.08089697,0.9855325999999999,0.0,30.18501
IMG/center_2016_12_01_13_34_33_896.jpg, IMG/left_2016_12_01_13_34_33_896.jpg, IMG/right_2016_12_01_13_34_33_896.jpg,0.15744520000000004,0.9855325999999999,0.0,30.182679999999998
IMG/center_2016_12_01_13_34_33_998.jpg, IMG/left_2016_12_01_13_34_33_998.jpg, IMG/right_2016_12_01_13_34_33_998.jpg,0.15744520000000004,0.9855325999999999,0.0,30.18458
IMG/center_2016_12_01_13_34_34_101.jpg, IMG/left_2016_12_01_13_34_34_101.jpg, IMG/right_2016_12_01_13_34_34_101.jpg,0.1287396,0.9855325999999999,0.0,30.185940000000002
IMG/center_2016_12_01_13_34_34_202.jpg, IMG/left_2016_12_01_13_34_34_202.jpg, IMG/right_2016_12_01_13_34_34_202.jpg,0.0,0.9855325999999999,0.0,30.18613
IMG/center_2016_12_01_13_34_34_304.jpg, IMG/left_2016_12_01_13_34_34_304.jpg, IMG/right_2016_12_01_13_34_34_304.jpg,0.0,0.9855325999999999,0.0,30.186559999999997
IMG/center_2016_12_01_13_34_34_405.jpg, IMG/left_2016_12_01_13_34_34_405.jpg, IMG/right_2016_12_01_13_34_34_405.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_34_507.jpg, IMG/left_2016_12_01_13_34_34_507.jpg, IMG/right_2016_12_01_13_34_34_507.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_34_34_607.jpg, IMG/left_2016_12_01_13_34_34_607.jpg, IMG/right_2016_12_01_13_34_34_607.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_34_34_710.jpg, IMG/left_2016_12_01_13_34_34_710.jpg, IMG/right_2016_12_01_13_34_34_710.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_34_813.jpg, IMG/left_2016_12_01_13_34_34_813.jpg, IMG/right_2016_12_01_13_34_34_813.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_34_915.jpg, IMG/left_2016_12_01_13_34_34_915.jpg, IMG/right_2016_12_01_13_34_34_915.jpg,0.0,0.9855325999999999,0.0,30.18667
IMG/center_2016_12_01_13_34_35_017.jpg, IMG/left_2016_12_01_13_34_35_017.jpg, IMG/right_2016_12_01_13_34_35_017.jpg,0.07132844,0.9855325999999999,0.0,30.18536
IMG/center_2016_12_01_13_34_35_118.jpg, IMG/left_2016_12_01_13_34_35_118.jpg, IMG/right_2016_12_01_13_34_35_118.jpg,0.10960260000000001,0.9855325999999999,0.0,30.18473
IMG/center_2016_12_01_13_34_35_220.jpg, IMG/left_2016_12_01_13_34_35_220.jpg, IMG/right_2016_12_01_13_34_35_220.jpg,0.1287396,0.9855325999999999,0.0,30.18495
IMG/center_2016_12_01_13_34_35_321.jpg, IMG/left_2016_12_01_13_34_35_321.jpg, IMG/right_2016_12_01_13_34_35_321.jpg,0.1287396,0.9855325999999999,0.0,30.18562
IMG/center_2016_12_01_13_34_35_424.jpg, IMG/left_2016_12_01_13_34_35_424.jpg, IMG/right_2016_12_01_13_34_35_424.jpg,0.1287396,0.9855325999999999,0.0,30.185909999999996
IMG/center_2016_12_01_13_34_35_526.jpg, IMG/left_2016_12_01_13_34_35_526.jpg, IMG/right_2016_12_01_13_34_35_526.jpg,0.1287396,0.9855325999999999,0.0,30.186120000000003
IMG/center_2016_12_01_13_34_35_626.jpg, IMG/left_2016_12_01_13_34_35_626.jpg, IMG/right_2016_12_01_13_34_35_626.jpg,0.0,0.9855325999999999,0.0,30.18565
IMG/center_2016_12_01_13_34_35_728.jpg, IMG/left_2016_12_01_13_34_35_728.jpg, IMG/right_2016_12_01_13_34_35_728.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_34_35_831.jpg, IMG/left_2016_12_01_13_34_35_831.jpg, IMG/right_2016_12_01_13_34_35_831.jpg,0.0,0.9855325999999999,0.0,30.18668
IMG/center_2016_12_01_13_34_35_932.jpg, IMG/left_2016_12_01_13_34_35_932.jpg, IMG/right_2016_12_01_13_34_35_932.jpg,0.0,0.9855325999999999,0.0,30.186759999999996
IMG/center_2016_12_01_13_34_36_033.jpg, IMG/left_2016_12_01_13_34_36_033.jpg, IMG/right_2016_12_01_13_34_36_033.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_36_134.jpg, IMG/left_2016_12_01_13_34_36_134.jpg, IMG/right_2016_12_01_13_34_36_134.jpg,0.0,0.9855325999999999,0.0,30.18658
IMG/center_2016_12_01_13_34_36_236.jpg, IMG/left_2016_12_01_13_34_36_236.jpg, IMG/right_2016_12_01_13_34_36_236.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_36_337.jpg, IMG/left_2016_12_01_13_34_36_337.jpg, IMG/right_2016_12_01_13_34_36_337.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_36_437.jpg, IMG/left_2016_12_01_13_34_36_437.jpg, IMG/right_2016_12_01_13_34_36_437.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
IMG/center_2016_12_01_13_34_36_540.jpg, IMG/left_2016_12_01_13_34_36_540.jpg, IMG/right_2016_12_01_13_34_36_540.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_36_640.jpg, IMG/left_2016_12_01_13_34_36_640.jpg, IMG/right_2016_12_01_13_34_36_640.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_34_36_742.jpg, IMG/left_2016_12_01_13_34_36_742.jpg, IMG/right_2016_12_01_13_34_36_742.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_36_842.jpg, IMG/left_2016_12_01_13_34_36_842.jpg, IMG/right_2016_12_01_13_34_36_842.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
IMG/center_2016_12_01_13_34_36_945.jpg, IMG/left_2016_12_01_13_34_36_945.jpg, IMG/right_2016_12_01_13_34_36_945.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_37_046.jpg, IMG/left_2016_12_01_13_34_37_046.jpg, IMG/right_2016_12_01_13_34_37_046.jpg,0.0,0.9855325999999999,0.0,30.18672
IMG/center_2016_12_01_13_34_37_147.jpg, IMG/left_2016_12_01_13_34_37_147.jpg, IMG/right_2016_12_01_13_34_37_147.jpg,0.05219137,0.9855325999999999,0.0,30.186040000000002
IMG/center_2016_12_01_13_34_37_247.jpg, IMG/left_2016_12_01_13_34_37_247.jpg, IMG/right_2016_12_01_13_34_37_247.jpg,0.3009732,0.9855325999999999,0.0,30.16579
IMG/center_2016_12_01_13_34_37_348.jpg, IMG/left_2016_12_01_13_34_37_348.jpg, IMG/right_2016_12_01_13_34_37_348.jpg,0.5114809,0.9855325999999999,0.0,30.14765
IMG/center_2016_12_01_13_34_37_449.jpg, IMG/left_2016_12_01_13_34_37_449.jpg, IMG/right_2016_12_01_13_34_37_449.jpg,0.5114809,0.9855325999999999,0.0,30.16637
IMG/center_2016_12_01_13_34_37_550.jpg, IMG/left_2016_12_01_13_34_37_550.jpg, IMG/right_2016_12_01_13_34_37_550.jpg,0.3679529,0.9855325999999999,0.0,30.18961
IMG/center_2016_12_01_13_34_37_652.jpg, IMG/left_2016_12_01_13_34_37_652.jpg, IMG/right_2016_12_01_13_34_37_652.jpg,0.1765823,0.9855325999999999,0.0,30.19293
IMG/center_2016_12_01_13_34_37_755.jpg, IMG/left_2016_12_01_13_34_37_755.jpg, IMG/right_2016_12_01_13_34_37_755.jpg,0.0,0.9855325999999999,0.0,30.183840000000004
IMG/center_2016_12_01_13_34_37_857.jpg, IMG/left_2016_12_01_13_34_37_857.jpg, IMG/right_2016_12_01_13_34_37_857.jpg,-0.3066105,0.9855325999999999,0.0,30.150370000000002
IMG/center_2016_12_01_13_34_37_957.jpg, IMG/left_2016_12_01_13_34_37_957.jpg, IMG/right_2016_12_01_13_34_37_957.jpg,-0.6294187,0.9855325999999999,0.0,30.11405
IMG/center_2016_12_01_13_34_38_057.jpg, IMG/left_2016_12_01_13_34_38_057.jpg, IMG/right_2016_12_01_13_34_38_057.jpg,-0.6863848000000001,0.9279258,0.0,30.117179999999998
IMG/center_2016_12_01_13_34_38_159.jpg, IMG/left_2016_12_01_13_34_38_159.jpg, IMG/right_2016_12_01_13_34_38_159.jpg,-0.6863848000000001,0.9279258,0.0,30.140990000000002
IMG/center_2016_12_01_13_34_38_259.jpg, IMG/left_2016_12_01_13_34_38_259.jpg, IMG/right_2016_12_01_13_34_38_259.jpg,0.0,0.9855325999999999,0.0,30.166090000000004
IMG/center_2016_12_01_13_34_38_360.jpg, IMG/left_2016_12_01_13_34_38_360.jpg, IMG/right_2016_12_01_13_34_38_360.jpg,0.4540697,0.9855325999999999,0.0,30.1233
IMG/center_2016_12_01_13_34_38_460.jpg, IMG/left_2016_12_01_13_34_38_460.jpg, IMG/right_2016_12_01_13_34_38_460.jpg,0.6358718000000001,0.9855325999999999,0.0,30.10665
IMG/center_2016_12_01_13_34_38_562.jpg, IMG/left_2016_12_01_13_34_38_562.jpg, IMG/right_2016_12_01_13_34_38_562.jpg,0.6454403000000001,0.9855325999999999,0.0,30.12363
IMG/center_2016_12_01_13_34_38_663.jpg, IMG/left_2016_12_01_13_34_38_663.jpg, IMG/right_2016_12_01_13_34_38_663.jpg,0.09046549999999999,0.9855325999999999,0.0,30.185909999999996
IMG/center_2016_12_01_13_34_38_765.jpg, IMG/left_2016_12_01_13_34_38_765.jpg, IMG/right_2016_12_01_13_34_38_765.jpg,0.0,0.9855325999999999,0.0,30.184040000000003
IMG/center_2016_12_01_13_34_38_867.jpg, IMG/left_2016_12_01_13_34_38_867.jpg, IMG/right_2016_12_01_13_34_38_867.jpg,-0.06925154,0.9855325999999999,0.0,30.182370000000002
IMG/center_2016_12_01_13_34_38_967.jpg, IMG/left_2016_12_01_13_34_38_967.jpg, IMG/right_2016_12_01_13_34_38_967.jpg,-0.2781274,0.9855325999999999,0.0,30.166890000000002
IMG/center_2016_12_01_13_34_39_068.jpg, IMG/left_2016_12_01_13_34_39_068.jpg, IMG/right_2016_12_01_13_34_39_068.jpg,-0.3066105,0.9855325999999999,0.0,30.17622
IMG/center_2016_12_01_13_34_39_169.jpg, IMG/left_2016_12_01_13_34_39_169.jpg, IMG/right_2016_12_01_13_34_39_169.jpg,-0.2116669,0.9855325999999999,0.0,30.18647
IMG/center_2016_12_01_13_34_39_270.jpg, IMG/left_2016_12_01_13_34_39_270.jpg, IMG/right_2016_12_01_13_34_39_270.jpg,0.0,0.9855325999999999,0.0,30.184829999999998
IMG/center_2016_12_01_13_34_39_371.jpg, IMG/left_2016_12_01_13_34_39_371.jpg, IMG/right_2016_12_01_13_34_39_371.jpg,0.3488158,0.9855325999999999,0.0,30.144190000000002
IMG/center_2016_12_01_13_34_39_471.jpg, IMG/left_2016_12_01_13_34_39_471.jpg, IMG/right_2016_12_01_13_34_39_471.jpg,0.3583844,0.9855325999999999,0.0,30.166940000000004
IMG/center_2016_12_01_13_34_39_571.jpg, IMG/left_2016_12_01_13_34_39_571.jpg, IMG/right_2016_12_01_13_34_39_571.jpg,0.5114809,0.9855325999999999,0.0,30.155040000000003
IMG/center_2016_12_01_13_34_39_672.jpg, IMG/left_2016_12_01_13_34_39_672.jpg, IMG/right_2016_12_01_13_34_39_672.jpg,0.061759900000000006,0.9855325999999999,0.0,30.18432
IMG/center_2016_12_01_13_34_39_773.jpg, IMG/left_2016_12_01_13_34_39_773.jpg, IMG/right_2016_12_01_13_34_39_773.jpg,-0.08824026,0.9855325999999999,0.0,30.17822
IMG/center_2016_12_01_13_34_39_874.jpg, IMG/left_2016_12_01_13_34_39_874.jpg, IMG/right_2016_12_01_13_34_39_874.jpg,-0.22116129999999998,0.9855325999999999,0.0,30.17088
IMG/center_2016_12_01_13_34_39_974.jpg, IMG/left_2016_12_01_13_34_39_974.jpg, IMG/right_2016_12_01_13_34_39_974.jpg,-0.29711609999999994,0.9855325999999999,0.0,30.172729999999998
IMG/center_2016_12_01_13_34_40_076.jpg, IMG/left_2016_12_01_13_34_40_076.jpg, IMG/right_2016_12_01_13_34_40_076.jpg,0.0,0.9855325999999999,0.0,30.18321
IMG/center_2016_12_01_13_34_40_176.jpg, IMG/left_2016_12_01_13_34_40_176.jpg, IMG/right_2016_12_01_13_34_40_176.jpg,0.0,0.9855325999999999,0.0,30.18577
IMG/center_2016_12_01_13_34_40_277.jpg, IMG/left_2016_12_01_13_34_40_277.jpg, IMG/right_2016_12_01_13_34_40_277.jpg,0.0,0.9855325999999999,0.0,30.1865
IMG/center_2016_12_01_13_34_40_379.jpg, IMG/left_2016_12_01_13_34_40_379.jpg, IMG/right_2016_12_01_13_34_40_379.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_40_480.jpg, IMG/left_2016_12_01_13_34_40_480.jpg, IMG/right_2016_12_01_13_34_40_480.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_34_40_581.jpg, IMG/left_2016_12_01_13_34_40_581.jpg, IMG/right_2016_12_01_13_34_40_581.jpg,0.1670138,0.9855325999999999,0.0,30.17861
IMG/center_2016_12_01_13_34_40_683.jpg, IMG/left_2016_12_01_13_34_40_683.jpg, IMG/right_2016_12_01_13_34_40_683.jpg,0.1670138,0.9855325999999999,0.0,30.1832
IMG/center_2016_12_01_13_34_40_784.jpg, IMG/left_2016_12_01_13_34_40_784.jpg, IMG/right_2016_12_01_13_34_40_784.jpg,0.1765823,0.9855325999999999,0.0,30.184359999999998
IMG/center_2016_12_01_13_34_40_886.jpg, IMG/left_2016_12_01_13_34_40_886.jpg, IMG/right_2016_12_01_13_34_40_886.jpg,0.1765823,0.9855325999999999,0.0,30.18522
IMG/center_2016_12_01_13_34_40_987.jpg, IMG/left_2016_12_01_13_34_40_987.jpg, IMG/right_2016_12_01_13_34_40_987.jpg,0.03305431,0.9855325999999999,0.0,30.18713
IMG/center_2016_12_01_13_34_41_088.jpg, IMG/left_2016_12_01_13_34_41_088.jpg, IMG/right_2016_12_01_13_34_41_088.jpg,-0.002791043,0.9855325999999999,0.0,30.18635
IMG/center_2016_12_01_13_34_41_190.jpg, IMG/left_2016_12_01_13_34_41_190.jpg, IMG/right_2016_12_01_13_34_41_190.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_41_291.jpg, IMG/left_2016_12_01_13_34_41_291.jpg, IMG/right_2016_12_01_13_34_41_291.jpg,0.0,0.9855325999999999,0.0,30.18668
IMG/center_2016_12_01_13_34_41_392.jpg, IMG/left_2016_12_01_13_34_41_392.jpg, IMG/right_2016_12_01_13_34_41_392.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_41_493.jpg, IMG/left_2016_12_01_13_34_41_493.jpg, IMG/right_2016_12_01_13_34_41_493.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_34_41_595.jpg, IMG/left_2016_12_01_13_34_41_595.jpg, IMG/right_2016_12_01_13_34_41_595.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_41_695.jpg, IMG/left_2016_12_01_13_34_41_695.jpg, IMG/right_2016_12_01_13_34_41_695.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_41_797.jpg, IMG/left_2016_12_01_13_34_41_797.jpg, IMG/right_2016_12_01_13_34_41_797.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_34_41_897.jpg, IMG/left_2016_12_01_13_34_41_897.jpg, IMG/right_2016_12_01_13_34_41_897.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_41_999.jpg, IMG/left_2016_12_01_13_34_41_999.jpg, IMG/right_2016_12_01_13_34_41_999.jpg,0.0,0.9855325999999999,0.0,30.186759999999996
IMG/center_2016_12_01_13_34_42_101.jpg, IMG/left_2016_12_01_13_34_42_101.jpg, IMG/right_2016_12_01_13_34_42_101.jpg,0.0,0.9855325999999999,0.0,30.18668
IMG/center_2016_12_01_13_34_42_203.jpg, IMG/left_2016_12_01_13_34_42_203.jpg, IMG/right_2016_12_01_13_34_42_203.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_34_42_305.jpg, IMG/left_2016_12_01_13_34_42_305.jpg, IMG/right_2016_12_01_13_34_42_305.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_34_42_406.jpg, IMG/left_2016_12_01_13_34_42_406.jpg, IMG/right_2016_12_01_13_34_42_406.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_42_506.jpg, IMG/left_2016_12_01_13_34_42_506.jpg, IMG/right_2016_12_01_13_34_42_506.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_34_42_608.jpg, IMG/left_2016_12_01_13_34_42_608.jpg, IMG/right_2016_12_01_13_34_42_608.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_34_42_709.jpg, IMG/left_2016_12_01_13_34_42_709.jpg, IMG/right_2016_12_01_13_34_42_709.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_34_42_810.jpg, IMG/left_2016_12_01_13_34_42_810.jpg, IMG/right_2016_12_01_13_34_42_810.jpg,0.0,0.9855325999999999,0.0,30.18667
IMG/center_2016_12_01_13_34_42_912.jpg, IMG/left_2016_12_01_13_34_42_912.jpg, IMG/right_2016_12_01_13_34_42_912.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_43_015.jpg, IMG/left_2016_12_01_13_34_43_015.jpg, IMG/right_2016_12_01_13_34_43_015.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_43_116.jpg, IMG/left_2016_12_01_13_34_43_116.jpg, IMG/right_2016_12_01_13_34_43_116.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_43_218.jpg, IMG/left_2016_12_01_13_34_43_218.jpg, IMG/right_2016_12_01_13_34_43_218.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_43_318.jpg, IMG/left_2016_12_01_13_34_43_318.jpg, IMG/right_2016_12_01_13_34_43_318.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_43_420.jpg, IMG/left_2016_12_01_13_34_43_420.jpg, IMG/right_2016_12_01_13_34_43_420.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_43_520.jpg, IMG/left_2016_12_01_13_34_43_520.jpg, IMG/right_2016_12_01_13_34_43_520.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_43_621.jpg, IMG/left_2016_12_01_13_34_43_621.jpg, IMG/right_2016_12_01_13_34_43_621.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_43_722.jpg, IMG/left_2016_12_01_13_34_43_722.jpg, IMG/right_2016_12_01_13_34_43_722.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_34_43_823.jpg, IMG/left_2016_12_01_13_34_43_823.jpg, IMG/right_2016_12_01_13_34_43_823.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_43_924.jpg, IMG/left_2016_12_01_13_34_43_924.jpg, IMG/right_2016_12_01_13_34_43_924.jpg,0.1287396,0.9855325999999999,0.0,30.18215
IMG/center_2016_12_01_13_34_44_025.jpg, IMG/left_2016_12_01_13_34_44_025.jpg, IMG/right_2016_12_01_13_34_44_025.jpg,0.1191711,0.9855325999999999,0.0,30.18484
IMG/center_2016_12_01_13_34_44_126.jpg, IMG/left_2016_12_01_13_34_44_126.jpg, IMG/right_2016_12_01_13_34_44_126.jpg,0.08089697,0.9855325999999999,0.0,30.1867
IMG/center_2016_12_01_13_34_44_228.jpg, IMG/left_2016_12_01_13_34_44_228.jpg, IMG/right_2016_12_01_13_34_44_228.jpg,0.0,0.9855325999999999,0.0,30.186459999999997
IMG/center_2016_12_01_13_34_44_330.jpg, IMG/left_2016_12_01_13_34_44_330.jpg, IMG/right_2016_12_01_13_34_44_330.jpg,0.0,0.9855325999999999,0.0,30.186590000000002
IMG/center_2016_12_01_13_34_44_431.jpg, IMG/left_2016_12_01_13_34_44_431.jpg, IMG/right_2016_12_01_13_34_44_431.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_44_532.jpg, IMG/left_2016_12_01_13_34_44_532.jpg, IMG/right_2016_12_01_13_34_44_532.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_44_632.jpg, IMG/left_2016_12_01_13_34_44_632.jpg, IMG/right_2016_12_01_13_34_44_632.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_44_733.jpg, IMG/left_2016_12_01_13_34_44_733.jpg, IMG/right_2016_12_01_13_34_44_733.jpg,0.01391724,0.9855325999999999,0.0,30.18647
IMG/center_2016_12_01_13_34_44_834.jpg, IMG/left_2016_12_01_13_34_44_834.jpg, IMG/right_2016_12_01_13_34_44_834.jpg,0.02348577,0.9855325999999999,0.0,30.18651
IMG/center_2016_12_01_13_34_44_934.jpg, IMG/left_2016_12_01_13_34_44_934.jpg, IMG/right_2016_12_01_13_34_44_934.jpg,0.02348577,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_45_035.jpg, IMG/left_2016_12_01_13_34_45_035.jpg, IMG/right_2016_12_01_13_34_45_035.jpg,0.18615079999999998,0.9855325999999999,0.0,30.177059999999997
IMG/center_2016_12_01_13_34_45_136.jpg, IMG/left_2016_12_01_13_34_45_136.jpg, IMG/right_2016_12_01_13_34_45_136.jpg,0.2052879,0.9855325999999999,0.0,30.181520000000003
IMG/center_2016_12_01_13_34_45_237.jpg, IMG/left_2016_12_01_13_34_45_237.jpg, IMG/right_2016_12_01_13_34_45_237.jpg,0.15744520000000004,0.9855325999999999,0.0,30.186120000000003
IMG/center_2016_12_01_13_34_45_339.jpg, IMG/left_2016_12_01_13_34_45_339.jpg, IMG/right_2016_12_01_13_34_45_339.jpg,0.09046549999999999,0.9855325999999999,0.0,30.18755
IMG/center_2016_12_01_13_34_45_441.jpg, IMG/left_2016_12_01_13_34_45_441.jpg, IMG/right_2016_12_01_13_34_45_441.jpg,0.0,0.9855325999999999,0.0,30.18625
IMG/center_2016_12_01_13_34_45_543.jpg, IMG/left_2016_12_01_13_34_45_543.jpg, IMG/right_2016_12_01_13_34_45_543.jpg,0.0,0.9855325999999999,0.0,30.186590000000002
IMG/center_2016_12_01_13_34_45_643.jpg, IMG/left_2016_12_01_13_34_45_643.jpg, IMG/right_2016_12_01_13_34_45_643.jpg,0.0,0.9855325999999999,0.0,30.18667
IMG/center_2016_12_01_13_34_45_745.jpg, IMG/left_2016_12_01_13_34_45_745.jpg, IMG/right_2016_12_01_13_34_45_745.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
IMG/center_2016_12_01_13_34_45_847.jpg, IMG/left_2016_12_01_13_34_45_847.jpg, IMG/right_2016_12_01_13_34_45_847.jpg,-0.05975719,0.9855325999999999,0.0,30.185570000000002
IMG/center_2016_12_01_13_34_45_949.jpg, IMG/left_2016_12_01_13_34_45_949.jpg, IMG/right_2016_12_01_13_34_45_949.jpg,-0.05975719,0.9855325999999999,0.0,30.186220000000002
IMG/center_2016_12_01_13_34_46_051.jpg, IMG/left_2016_12_01_13_34_46_051.jpg, IMG/right_2016_12_01_13_34_46_051.jpg,-0.02177976,0.9855325999999999,0.0,30.18665
